timestamp_derived,log_record_type,request_id,organization_id,organization_name,organization_status,organization_edition,organization_country_code,organization_language_locale,organization_time_zone,organization_instance,organization_type,cloned_from_organization_id,user_id_token,user_type,url,package_id,package_version_id,managed_package_namespace,custom_entity,custom_entity_type,operation_type,operation_count,request_status,referrer_uri,session_key,login_key,user_agent,user_country_code,user_time_zone,api_type,api_version,rows_processed,request_size,response_size,http_method,http_status_code,num_fields,app_name,page_app_name,page_context,ui_event_source,ui_event_type,ui_event_sequence_num,target_ui_element,parent_ui_element,page_url,prevpage_url,class_name,method_name,event,event_subscriber,event_count,entry_point,quiddity,num_soql_queries,stack_trace,bulk_job_id,bulk_batch_id,bulk_operation,line_number,interaction_id_token
2025-08-30T03:29:57.514Z,ApexExecution,SLB:d4c9b6abd11f5fbf781030e5517f8d19,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,IncomingAlert,ApexClass,,,,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,VF- /apex/tdc_tsw__IncomingAlert,V,3.0,,,,,,
2025-11-26T17:45:20.741Z,VisualforceRequest,SLB:74cf1c2039753044e5a15caa50be4201,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33169.0,111758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-05T05:48:01.007Z,VisualforceRequest,SLB:066178c93a6fb7b17f67606bd1a91f87,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33073.0,111774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-22T19:54:19.367Z,VisualforceRequest,SLB:e9e0b2c5323536b20a46bf2278f920d9,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,Message,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33179.0,111766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01T15:19:45.983Z,ApexExecution,SLB:abc38c7220f29edbd502a72ea861b8da,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,IncomingAlert,ApexClass,,,,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,VF- /apex/tdc_tsw__IncomingAlert,V,3.0,,,,,,
2025-08-15T05:22:13.317Z,VisualforceRequest,SLB:c7e0fdf9dcbe3ffd326eba0b63c063cd,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33143.0,111762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02T18:26:32.309Z,ApexExecution,SLB:cd960de051befe738161b48180a1def7,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,IncomingAlert,ApexClass,,,,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,VF- /apex/tdc_tsw__IncomingAlert,V,3.0,,,,,,
2025-09-28T15:19:12.572Z,VisualforceRequest,SLB:88426f46f86d169a3e4855c1e1a66c98,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33245.0,111754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07T06:48:38.371Z,ApexExecution,SLB:f3b08d9cd0424a5330913ec054531200,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,IncomingAlert,ApexClass,,,,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,VF- /apex/tdc_tsw__IncomingAlert,V,3.0,,,,,,
2025-11-15T21:32:48.963Z,ApexExecution,SLB:57957c2e49a995c33e1ddba607beea07,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,IncomingAlert,ApexClass,,,,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,VF- /apex/tdc_tsw__IncomingAlert,V,3.0,,,,,,
2025-10-14T15:15:09.123Z,ApexExecution,SLB:57933b71334023edfe813e0cfe080967,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,IncomingAlert,ApexClass,,,,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,VF- /apex/tdc_tsw__IncomingAlert,V,3.0,,,,,,
2025-12-24T03:09:50.755Z,ApexExecution,SLB:f96e8c2c9dfb862a0f7ec9790bafc5d4,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,IncomingAlert,ApexClass,,,,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,VF- /apex/tdc_tsw__IncomingAlert,V,3.0,,,,,,
2025-12-18T20:37:03.914Z,ApexExecution,SLB:0bda98e8838c03b2fbe0cb29a0e795e1,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,IncomingAlert,ApexClass,,,,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,VF- /apex/tdc_tsw__IncomingAlert,V,3.0,,,,,,
2025-11-29T08:22:03.380Z,ApexExecution,SLB:20c2b2bd9b99738241958f0612024688,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,IncomingAlert,ApexClass,,,,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,VF- /apex/tdc_tsw__IncomingAlert,V,3.0,,,,,,
2025-11-29T19:15:25.887Z,VisualforceRequest,SLB:befbb1deb2affb698661802a77c99a63,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33157.0,111762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-08T21:37:02.489Z,VisualforceRequest,SLB:cc47b3f03f6fde79feddb1442f317b0c,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33153.0,111758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20T05:51:18.527Z,ApexExecution,SLB:f5edfacfc8cb4954a61570960c062dc9,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,IncomingAlert,ApexClass,,,,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,VF- /apex/tdc_tsw__IncomingAlert,V,3.0,,,,,,
2025-10-21T13:19:02.693Z,VisualforceRequest,SLB:ce205679bd7756a67caa9344b0134473,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33101.0,111774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-23T15:32:01.602Z,VisualforceRequest,SLB:8a72a9155dd38a2b0de4033bb56bb177,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33103.0,111762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-29T15:07:00.743Z,ApexExecution,SLB:30ee1a236875a1014341c6c67ce9f3b6,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,IncomingAlert,ApexClass,,,,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,VF- /apex/tdc_tsw__IncomingAlert,V,3.0,,,,,,
2025-09-19T02:38:25.614Z,VisualforceRequest,SLB:dfe771bcfd8e0b97c00081bc08e2a9b1,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33189.0,111766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-03T10:46:36.860Z,VisualforceRequest,SLB:f393f4ede6af6516efe0089d68fa61f2,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33271.0,111774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-14T07:05:30.085Z,VisualforceRequest,SLB:57f361ac1ea2839eed56f8e7a332d481,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33167.0,111766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-19T21:31:06.639Z,VisualforceRequest,SLB:050ce0660e7719e7c9c6b41db9466ec4,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33057.0,111750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-28T11:21:46.226Z,VisualforceRequest,SLB:f3029950ee575faf879027e285d45237,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33249.0,111758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07T15:40:17.570Z,ApexExecution,SLB:797bac550edda7f0eb9f90ffde516529,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,IncomingAlert,ApexClass,,,,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,VF- /apex/tdc_tsw__IncomingAlert,V,3.0,,,,,,
2025-08-25T15:49:56.671Z,VisualforceRequest,SLB:790650edad4457dc39c62f4f5f92b47d,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33145.0,111770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-30T17:06:25.236Z,VisualforceRequest,SLB:898acd16fbafde6b5e2d0f930c38e156,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33059.0,111770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10T03:33:56.892Z,VisualforceRequest,SLB:a22efc71ad8a0807d73ad7d6f14177e5,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,Message,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33109.0,111766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-31T05:51:57.087Z,VisualforceRequest,SLB:7bf832bb3573d75b9aa23abeb5a11c75,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,Message,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33271.0,111762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-01T17:24:32.089Z,ApexExecution,SLB:83fef4a641f8ebb4c0dbb9e40823488c,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,IncomingAlert,ApexClass,,,,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,VF- /apex/tdc_tsw__IncomingAlert,V,3.0,,,,,,
2025-12-01T18:40:46.279Z,VisualforceRequest,SLB:2c1acc1c8141325f6b44bf25a82f8788,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,Message,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33189.0,111770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-24T12:36:25.503Z,VisualforceRequest,SLB:f687da2ba1ca2675c1e72607a9a3228c,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33187.0,111766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-17T05:09:01.079Z,VisualforceRequest,SLB:d2bc4e24854c1315ec4477c84a2721ee,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33181.0,111758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-13T07:42:20.589Z,ApexExecution,SLB:08dddafc49def6c9bd342b1289c38265,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,IncomingAlert,ApexClass,,,,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,VF- /apex/tdc_tsw__IncomingAlert,V,3.0,,,,,,
2025-11-16T18:11:01.159Z,VisualforceRequest,SLB:86780e069601e7ccb4a61c56beb3ed08,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33019.0,111766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-24T00:24:57.162Z,VisualforceRequest,SLB:cf170cf1b87483048013b121628d85d5,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33047.0,111766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-04T06:34:26.233Z,ApexExecution,SLB:ef3478bf10178b153022bed893401885,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,IncomingAlert,ApexClass,,,,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,VF- /apex/tdc_tsw__IncomingAlert,V,3.0,,,,,,
2025-08-04T17:35:51.398Z,VisualforceRequest,SLB:e5bd9b5cfcf52a3c8e0ac695e26bef65,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33115.0,111762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-16T06:34:23.941Z,VisualforceRequest,SLB:6147ab1a81d52cebe3b6e643ca6b42ac,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33067.0,111770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-08T00:24:43.518Z,VisualforceRequest,SLB:4f1a70bb128c3c8b4efe8ff900f5ae01,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,Message,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33109.0,111762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-23T02:39:45.351Z,VisualforceRequest,SLB:94ecc220afaca246eb14929f4628895a,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,Message,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33147.0,111758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03T04:12:31.402Z,VisualforceRequest,SLB:a809949557aff98a657349e5b543ca9a,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,Message,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33117.0,111766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-22T08:15:59.548Z,VisualforceRequest,SLB:e2ea6be28d22032dce3a6b83769db87a,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,Message,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33213.0,111758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
